surface,n_bhk,pool,club_house,mall,park,gym,sub_area_baner,sub_area_bavdhan,sub_area_bt kawade rd,sub_area_handewadi,sub_area_hinjewadi ,sub_area_kharadi,sub_area_mahalunge,sub_area_nibm,sub_area_other,sub_area_wadgaon sheri ,price
1.19083391941291,3.0,2,2,1,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0
1.211631097704804,3.0,2,2,1,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0
-0.6690280249764478,2.0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,43.2
-0.4580852165872394,2.0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47.4
-1.292943373733261,1.0,0,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.58
-0.6957672542088825,2.0,0,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.49
-0.6809121268575299,2.0,0,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.83
-0.6422887957440129,2.0,0,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44
-0.6036654646304959,2.0,0,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.52
-0.1817798478520792,3.0,0,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0
-0.4046067581223697,2.0,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,111.0
-0.26199753554938376,2.0,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,118.0
-0.1966349752034319,2.0,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,121.0
0.6025708762993432,3.0,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,162.0
0.7124988186993532,3.0,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,167.0
-0.9988118521764776,1.0,0,2,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0
-0.43431701282507507,2.0,0,2,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52.0
-0.1817798478520792,2.0,0,2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,79.0
0.22525064157498473,3.0,0,2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,97.0
-0.5175057259926502,2.0,2,2,1,1,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68.06
-0.47591136940886264,2.0,2,2,1,1,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68.41
-0.2352583063169489,2.0,2,2,1,1,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,78.0
0.32329448209391254,3.0,2,2,1,1,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,98.87
1.5711251796075392,4.0,2,2,1,1,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,140.0
-0.4135198345331813,2.0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,68.8
-0.35707035059804104,2.0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,68.8
-0.4937375222304859,2.0,0,0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,48.0
-0.43134598735480456,2.0,0,0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.0
-0.18475087332234974,2.0,0,0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56.0
-0.40757778359264024,2.0,2,2,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,95.0
-0.23228728084667838,2.0,2,2,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,110.0
0.09749654635335152,2.0,2,2,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,118.0
0.8402529139209864,3.0,2,2,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,146.0
0.881847270504774,3.0,2,2,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,147.0
0.9442388053804553,3.0,2,2,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,149.0
-1.1651892785116278,1.0,2,0,1,1,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.68
-0.5293898278737323,2.0,2,0,1,1,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0
-0.43431701282507507,2.0,2,0,1,1,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.72
-0.1877218987926203,2.0,2,0,1,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.49
0.6382231819425898,3.0,2,0,0,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0
-0.2560554846088427,2.0,2,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,74.5
-0.08076498186288086,2.0,2,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.59
0.005394756774964785,2.0,2,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83.0
-0.7878690437872693,2.0,2,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47.25
-0.7730139164359165,2.0,2,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47.5
-0.7284485343818585,2.0,2,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,48.43
-0.5353318788142735,2.0,2,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,55.26
-0.10750421109531572,3.0,2,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,66.0
-0.05105472716017547,3.0,2,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,67.0
-0.7284485343818585,2.0,0,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.7
-0.46402726752778045,2.0,0,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.5
-0.5308753406088677,2.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0
0.28764217645066603,3.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,87.0
0.3708308896182412,3.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,89.0
0.49561395936960384,3.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,92.0
-1.1354790238089225,1.0,2,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,43.8
-0.8116372475494336,2.0,2,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,55.3
-0.7581587890845639,2.0,2,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56.5
-0.5323608533440028,2.0,2,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,62.3
-0.012431396046658452,3.0,2,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,79.3
0.10938064823443368,3.0,2,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,82.5
2.23663488494814,3.0,2,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,159.0
